SYMBOL,NAME,CLOSE,VOLUME,UPDATE_DATE,UPDATE_TIME
VERTOZ,VERTOZ,63.75,317204,2026-01-25,10:17:31
NAHARPOLY,NAHARPOLY,215.65,9906,2026-01-25,10:17:31
CONSOFINVT,CONSOFINVT,167.16,99033,2026-01-25,10:17:31
VISAKAIND,VISAKAIND,62.38,43101,2026-01-25,10:17:31
GFLLIMITED,GFLLIMITED,49.22,55080,2026-01-25,10:17:31
SCHAND,SCHAND,152.74,40273,2026-01-25,10:17:31
SHRIAHIMSA,SHRIAHIMSA,230.55,9000,2026-01-25,10:17:31
SOUTHWEST,SOUTHWEST,180.06,62895,2026-01-25,10:17:31
RBZJEWEL,RBZJEWEL,134.27,46576,2026-01-25,10:17:31
ENIL,ENIL,114.26,8159,2026-01-25,10:17:31
RKSWAMY,RKSWAMY,106.09,151805,2026-01-25,10:17:31
SIGMA,SIGMA,52.09,68548,2026-01-25,10:17:31
SUKHJITS,SUKHJITS,171.52,52647,2026-01-25,10:17:31
RAMAPHO,RAMAPHO,150.63,56747,2026-01-25,10:17:31
NBIFIN,NBIFIN,2150.0,51,2026-01-25,10:17:31
UTSSAV,UTSSAV,221.05,35400,2026-01-25,10:17:31
GANESHBE,GANESHBE,73.41,32716,2026-01-25,10:17:31
HMVL,HMVL,70.99,40906,2026-01-25,10:17:31
VINSYS,VINSYS,357.25,10250,2026-01-25,10:17:31
URJA,URJA,9.94,1337036,2026-01-25,10:17:31
ONMOBILE,ONMOBILE,48.87,239207,2026-01-25,10:17:31
DCMSRIND,DCMSRIND,39.16,101308,2026-01-25,10:17:31
HTMEDIA,HTMEDIA,22.23,123315,2026-01-25,10:17:31
SUBEXLTD,SUBEXLTD,9.23,2341576,2026-01-25,10:17:31
POLYSIL,POLYSIL,229.7,22000,2026-01-25,10:17:31
GICL,GICL,46.15,369000,2026-01-25,10:17:31
KECL,KECL,77.31,259846,2026-01-25,10:17:31
DREAMFOLKS,DREAMFOLKS,96.57,2134844,2026-01-25,10:17:31
PANSARI,PANSARI,294.3,234,2026-01-25,10:17:31
PRIMO,PRIMO,20.9,62437,2026-01-25,10:17:31
WSI,WSI,77.9,164586,2026-01-25,10:17:31
BHAGYANGR,BHAGYANGR,159.33,114014,2026-01-25,10:17:31
APRAMEYA,APRAMEYA,265.65,17500,2026-01-25,10:17:31
SHALPAINTS,SHALPAINTS,59.87,227994,2026-01-25,10:17:31
SPECIALITY,SPECIALITY,104.14,14955,2026-01-25,10:17:31
INTLCONV,INTLCONV,79.23,55811,2026-01-25,10:17:31
PTL,PTL,37.88,19774,2026-01-25,10:17:31
SHIVALIK,SHIVALIK,315.4,19180,2026-01-25,10:17:31
ORIENTCER,ORIENTCER,41.18,421060,2026-01-25,10:17:31
PRAMARA,PRAMARA,352.15,84500,2026-01-25,10:17:31
SREEL,SREEL,213.41,2290,2026-01-25,10:17:31
TPLPLASTEH,TPLPLASTEH,63.2,75687,2026-01-25,10:17:31
BMWVENTLTD,BMWVENTLTD,56.64,140251,2026-01-25,10:17:31
SJLOGISTIC,SJLOGISTIC,320.45,14250,2026-01-25,10:17:31
LAXMIINDIA,LAXMIINDIA,93.38,148050,2026-01-25,10:17:31
SARVESHWAR,SARVESHWAR,3.96,4341806,2026-01-25,10:17:31
EMAMIPAP,EMAMIPAP,78.14,9841,2026-01-25,10:17:31
VISASTEEL,VISASTEEL,41.15,7262,2026-01-25,10:17:31
EFFWA,EFFWA,209.65,5200,2026-01-25,10:17:31
ESSARSHPNG,ESSARSHPNG,23.19,80534,2026-01-25,10:17:31
INFLUX,INFLUX,209.4,48600,2026-01-25,10:17:31
PREMIERPOL,PREMIERPOL,46.07,290504,2026-01-25,10:17:31
MODISONLTD,MODISONLTD,148.83,30266,2026-01-25,10:17:31
RADIANTCMS,RADIANTCMS,45.21,92865,2026-01-25,10:17:31
GLOTTIS,GLOTTIS,52.09,96663,2026-01-25,10:17:31
DIGISPICE,DIGISPICE,20.5,258142,2026-01-25,10:17:31
MEDICAMEQ,MEDICAMEQ,350.85,15443,2026-01-25,10:17:31
APTECHT,APTECHT,82.04,90034,2026-01-25,10:17:31
DICIND,DICIND,504.75,638,2026-01-25,10:17:31
GVKPIL,GVKPIL,2.99,964922,2026-01-25,10:17:31
CONNPLEX,CONNPLEX,246.0,27200,2026-01-25,10:17:31
PPL,PPL,194.23,48895,2026-01-25,10:17:31
SILINV,SILINV,437.3,1355,2026-01-25,10:17:31
ZEEMEDIA,ZEEMEDIA,7.33,3785763,2026-01-25,10:17:31
KRONOX,KRONOX,124.37,27279,2026-01-25,10:17:31
MUNJALSHOW,MUNJALSHOW,114.86,47660,2026-01-25,10:17:31
TOLINS,TOLINS,115.37,62581,2026-01-25,10:17:31
GUJAPOLLO,GUJAPOLLO,385.75,11714,2026-01-25,10:17:31
MODINATUR,MODINATUR,339.85,1932,2026-01-25,10:17:31
THOMASCOTT,THOMASCOTT,312.65,22172,2026-01-25,10:17:31
FOCUS,FOCUS,67.42,28832,2026-01-25,10:17:31
FOODSIN,FOODSIN,61.91,117851,2026-01-25,10:17:31
OCCLLTD,OCCLLTD,90.85,100135,2026-01-25,10:17:31
OWAIS,OWAIS,248.25,42700,2026-01-25,10:17:31
ORBTEXP,ORBTEXP,168.82,4597,2026-01-25,10:17:31
RAMANEWS,RAMANEWS,30.56,23844,2026-01-25,10:17:31
TERASOFT,TERASOFT,358.95,22496,2026-01-25,10:17:31
MIRZAINT,MIRZAINT,32.49,87563,2026-01-25,10:17:31
WELINV,WELINV,1215.2,280,2026-01-25,10:17:31
VISHNUINFR,VISHNUINFR,181.6,30500,2026-01-25,10:17:31
MEDICO,MEDICO,53.23,2996683,2026-01-25,10:17:31
NEPTUNE,NEPTUNE,196.0,4000,2026-01-25,10:17:31
AVONMORE,AVONMORE,15.77,271202,2026-01-25,10:17:31
SUTLEJTEX,SUTLEJTEX,26.86,17786,2026-01-25,10:17:31
RPPINFRA,RPPINFRA,88.61,40242,2026-01-25,10:17:31
DBEIL,DBEIL,93.57,58821,2026-01-25,10:17:31
SHAH,SHAH,4.9,2348746,2026-01-25,10:17:31
BELLACASA,BELLACASA,328.65,19867,2026-01-25,10:17:31
MANAKSIA,MANAKSIA,65.92,42461,2026-01-25,10:17:31
ABSMARINE,ABSMARINE,175.15,47500,2026-01-25,10:17:31
KNAGRI,KNAGRI,170.61,4126,2026-01-25,10:17:31
ORIENTPPR,ORIENTPPR,19.79,160317,2026-01-25,10:17:31
EUROBOND,EUROBOND,171.83,10492,2026-01-25,10:17:31
APCL,APCL,143.39,20219,2026-01-25,10:17:31
SRGHFL,SRGHFL,271.45,139,2026-01-25,10:17:31
MCLEODRUSS,MCLEODRUSS,40.32,185459,2026-01-25,10:17:31
UGARSUGAR,UGARSUGAR,37.56,59437,2026-01-25,10:17:31
DONEAR,DONEAR,81.32,13395,2026-01-25,10:17:31
UNIHEALTH,UNIHEALTH,272.3,21000,2026-01-25,10:17:31
KANPRPLA,KANPRPLA,177.02,3516,2026-01-25,10:17:31
PROV,PROV,1210.0,720,2026-01-25,10:17:31
IGCL,IGCL,65.45,117965,2026-01-25,10:17:31
GIRIRAJ,GIRIRAJ,171.95,250,2026-01-25,10:17:31
SURAJLTD,SURAJLTD,220.51,21009,2026-01-25,10:17:31
NAHARINDUS,NAHARINDUS,93.29,16379,2026-01-25,10:17:31
NDL,NDL,2.82,1789173,2026-01-25,10:17:31
SYSTANGO,SYSTANGO,278.0,13600,2026-01-25,10:17:31
MANOMAY,MANOMAY,220.51,2399,2026-01-25,10:17:31
GLOBAL,GLOBAL,79.96,19090,2026-01-25,10:17:31
HCL_INSYS,HCL_INSYS,12.33,133184,2026-01-25,10:17:31
CGRAPHICS,CGRAPHICS,167.0,13600,2026-01-25,10:17:31
MGEL,MGEL,12.25,1036334,2026-01-25,10:17:31
NAMOEWASTE,NAMOEWASTE,176.9,26400,2026-01-25,10:17:31
SHIVAUM,SHIVAUM,297.3,91,2026-01-25,10:17:31
KRITI,KRITI,75.77,3990,2026-01-25,10:17:31
PAKKA,PAKKA,89.33,86370,2026-01-25,10:17:31
ORIENTBELL,ORIENTBELL,275.1,11508,2026-01-25,10:17:31
TIRUPATIFL,TIRUPATIFL,33.86,278175,2026-01-25,10:17:31
RUBFILA,RUBFILA,73.42,101828,2026-01-25,10:17:31
VRAJ,VRAJ,121.58,15678,2026-01-25,10:17:31
TECHD,TECHD,532.75,19200,2026-01-25,10:17:31
KOTHARIPRO,KOTHARIPRO,66.35,3350,2026-01-25,10:17:31
FRESHARA,FRESHARA,168.9,28200,2026-01-25,10:17:31
ALLETEC,ALLETEC,196.25,9200,2026-01-25,10:17:31
SOFTTECH,SOFTTECH,293.55,7109,2026-01-25,10:17:31
MAZDA,MAZDA,194.81,7461,2026-01-25,10:17:31
SINCLAIR,SINCLAIR,77.55,43089,2026-01-25,10:17:31
CYBERTECH,CYBERTECH,126.6,30037,2026-01-25,10:17:31
PASUPTAC,PASUPTAC,44.22,66254,2026-01-25,10:17:31
ALBERTDAVD,ALBERTDAVD,689.75,1024,2026-01-25,10:17:31
CLEDUCATE,CLEDUCATE,72.03,29978,2026-01-25,10:17:31
TECHLABS,TECHLABS,227.05,26250,2026-01-25,10:17:31
LIBERTSHOE,LIBERTSHOE,229.15,8722,2026-01-25,10:17:31
GPECO,GPECO,334.5,19400,2026-01-25,10:17:31
ARIES,ARIES,300.55,16930,2026-01-25,10:17:31
ZODIAC,ZODIAC,258.4,36015,2026-01-25,10:17:31
E2ERAIL,E2ERAIL,225.65,73600,2026-01-25,10:17:31
PLASTIBLEN,PLASTIBLEN,148.42,13627,2026-01-25,10:17:31
MBLINFRA,MBLINFRA,25.47,54797,2026-01-25,10:17:31
PARSVNATH,PARSVNATH,8.86,135605,2026-01-25,10:17:31
AMANTA,AMANTA,100.06,32689,2026-01-25,10:17:31
CHEMBONDCH,CHEMBONDCH,143.47,13984,2026-01-25,10:17:31
BBTCL,BBTCL,193.85,3642,2026-01-25,10:17:31
MANAKSTEEL,MANAKSTEEL,58.72,14273,2026-01-25,10:17:31
MANORG,MANORG,446.15,1478,2026-01-25,10:17:31
VINYLINDIA,VINYLINDIA,208.85,8602,2026-01-25,10:17:31
GANESHIN,GANESHIN,89.2,94400,2026-01-25,10:17:31
PANACHE,PANACHE,250.2,5026,2026-01-25,10:17:31
NAHARCAP,NAHARCAP,226.0,1295,2026-01-25,10:17:31
UNIDT,UNIDT,186.08,5694,2026-01-25,10:17:31
MEGATHERM,MEGATHERM,201.15,6000,2026-01-25,10:17:31
BIRLACABLE,BIRLACABLE,127.01,8011,2026-01-25,10:17:31
AMCL,AMCL,320.0,3200,2026-01-25,10:17:31
SOMATEX,SOMATEX,115.0,10700,2026-01-25,10:17:31
MOLDTECH,MOLDTECH,129.7,32292,2026-01-25,10:17:31
SRD,SRD,57.76,52417,2026-01-25,10:17:31
PRECOT,PRECOT,309.25,1475,2026-01-25,10:17:31
REMSONSIND,REMSONSIND,105.64,97966,2026-01-25,10:17:31
MUTHOOTCAP,MUTHOOTCAP,227.05,57244,2026-01-25,10:17:31
DELPHIFX,DELPHIFX,225.43,60731,2026-01-25,10:17:31
MANCREDIT,MANCREDIT,172.68,38577,2026-01-25,10:17:31
EXIMROUTES,EXIMROUTES,196.6,46400,2026-01-25,10:17:31
ATMASTCO,ATMASTCO,148.2,113600,2026-01-25,10:17:31
HILINFRA,HILINFRA,50.75,135413,2026-01-25,10:17:31
SUNLITE,SUNLITE,334.85,28800,2026-01-25,10:17:31
GOKUL,GOKUL,36.63,28336,2026-01-25,10:17:31
MONEYBOXX,MONEYBOXX,53.97,98687,2026-01-25,10:17:31
SUPREMEPWR,SUPREMEPWR,143.9,37500,2026-01-25,10:17:31
HALEOSLABS,HALEOSLABS,1165.6,1828,2026-01-25,10:17:31
KRITINUT,KRITINUT,71.33,48729,2026-01-25,10:17:31
MAXVOLT,MAXVOLT,328.4,112000,2026-01-25,10:17:31
XTGLOBAL,XTGLOBAL,26.9,43301,2026-01-25,10:17:31
TRACXN,TRACXN,33.33,187880,2026-01-25,10:17:31
NRL,NRL,51.43,367834,2026-01-25,10:17:31
RBMINFRA,RBMINFRA,350.4,9200,2026-01-25,10:17:31
INFOLLION,INFOLLION,365.0,4800,2026-01-25,10:17:31
ANNAPURNA,ANNAPURNA,193.75,55250,2026-01-25,10:17:31
LORDSCHLO,LORDSCHLO,140.56,10131,2026-01-25,10:17:31
GCHOTELS,GCHOTELS,141.15,16800,2026-01-25,10:17:31
DHARIWAL,DHARIWAL,392.7,16200,2026-01-25,10:17:31
BCONCEPTS,BCONCEPTS,281.2,5265,2026-01-25,10:17:31
BANSWRAS,BANSWRAS,101.08,7094,2026-01-25,10:17:31
BEDMUTHA,BEDMUTHA,108.81,9166,2026-01-25,10:17:31
PATILAUTOM,PATILAUTOM,160.0,10200,2026-01-25,10:17:31
TICL,TICL,21.6,35865,2026-01-25,10:17:31
HALDER,HALDER,280.0,279,2026-01-25,10:17:31
MANAKALUCO,MANAKALUCO,52.86,33766,2026-01-25,10:17:31
DANGEE,DANGEE,3.11,73935,2026-01-25,10:17:31
ZIMLAB,ZIMLAB,70.23,93668,2026-01-25,10:17:31
RUCHIRA,RUCHIRA,115.12,22497,2026-01-25,10:17:31
SALSTEEL,SALSTEEL,40.89,136137,2026-01-25,10:17:31
TRANSWORLD,TRANSWORLD,157.67,56602,2026-01-25,10:17:31
HPAL,HPAL,37.51,32506,2026-01-25,10:17:31
NILAINFRA,NILAINFRA,8.89,206325,2026-01-25,10:17:31
DCI,DCI,215.03,2983,2026-01-25,10:17:31
AARTISURF,AARTISURF,405.75,26327,2026-01-25,10:17:31
AARTISURF.P1,AARTISURF.P1,190.1,1,2026-01-25,10:17:31
GSLSU,GSLSU,80.56,33472,2026-01-25,10:17:31
ATLANTAA,ATLANTAA,41.58,117350,2026-01-25,10:17:31
VGINFOTECH,VGINFOTECH,137.0,20000,2026-01-25,10:17:31
ESFL,ESFL,137.15,66240,2026-01-25,10:17:31
GLOBECIVIL,GLOBECIVIL,56.77,346275,2026-01-25,10:17:31
EFACTOR,EFACTOR,260.0,800,2026-01-25,10:17:31
CSSL,CSSL,140.8,115000,2026-01-25,10:17:31
ASMS,ASMS,11.06,261528,2026-01-25,10:17:31
TANKUP,TANKUP,632.05,1500,2026-01-25,10:17:31
INFINIUM,INFINIUM,214.5,1500,2026-01-25,10:17:31
PELATRO,PELATRO,314.8,2100,2026-01-25,10:17:31
BALAJIPHOS,BALAJIPHOS,140.0,4000,2026-01-25,10:17:31
VGL,VGL,129.17,15053,2026-01-25,10:17:31
HIGREEN,HIGREEN,132.55,20000,2026-01-25,10:17:31
PHANTOMFX,PHANTOMFX,207.6,12300,2026-01-25,10:17:31
AXITA,AXITA,9.49,276354,2026-01-25,10:17:31
APOLSINHOT,APOLSINHOT,1270.2,489,2026-01-25,10:17:31
IITL,IITL,147.25,10081,2026-01-25,10:17:31
S&SPOWER,S&SPOWER,266.2,1584,2026-01-25,10:17:31
NECLIFE,NECLIFE,14.62,640449,2026-01-25,10:17:31
GOACARBON,GOACARBON,359.6,12477,2026-01-25,10:17:31
SAHAJSOLAR,SAHAJSOLAR,149.5,4400,2026-01-25,10:17:31
MAHEPC,MAHEPC,116.97,20415,2026-01-25,10:17:31
AARON,AARON,155.53,7164,2026-01-25,10:17:31
AUTOIND,AUTOIND,71.65,27206,2026-01-25,10:17:31
EXXARO,EXXARO,7.25,92273,2026-01-25,10:17:31
DEVX,DEVX,35.92,99713,2026-01-25,10:17:31
SAWALIYA,SAWALIYA,323.6,304800,2026-01-25,10:17:31
SHRADHA,SHRADHA,39.42,13583,2026-01-25,10:17:31
SCPL,SCPL,301.75,7282,2026-01-25,10:17:31
SAAKSHI,SAAKSHI,180.1,4200,2026-01-25,10:17:31
VALIANTLAB,VALIANTLAB,57.68,31532,2026-01-25,10:17:31
INSPIRISYS,INSPIRISYS,79.97,44293,2026-01-25,10:17:31
NDLVENTURE,NDLVENTURE,90.52,4518,2026-01-25,10:17:31
SHREEKARNI,SHREEKARNI,434.0,300,2026-01-25,10:17:31
GINNIFILA,GINNIFILA,36.76,35105,2026-01-25,10:17:31
KESORAMIND,KESORAMIND,10.07,1166815,2026-01-25,10:17:31
TIGERLOGS,TIGERLOGS,29.18,56378,2026-01-25,10:17:31
MAWANASUG,MAWANASUG,78.45,48227,2026-01-25,10:17:31
VIKASLIFE,VIKASLIFE,1.66,3294949,2026-01-25,10:17:31
DYNAMIC,DYNAMIC,138.75,22500,2026-01-25,10:17:31
NOVAAGRI,NOVAAGRI,33.36,188743,2026-01-25,10:17:31
TECHERA,TECHERA,187.15,76800,2026-01-25,10:17:31
FELIX,FELIX,179.45,32000,2026-01-25,10:17:31
LOKESHMACH,LOKESHMACH,154.63,48118,2026-01-25,10:17:31
3IINFOLTD,3IINFOLTD,14.86,228847,2026-01-25,10:17:31
SAKUMA,SAKUMA,1.96,1106672,2026-01-25,10:17:31
OMFREIGHT,OMFREIGHT,91.25,23937,2026-01-25,10:17:31
GEEKAYWIRE,GEEKAYWIRE,29.35,53730,2026-01-25,10:17:31
IL&FSENGG,IL&FSENGG,23.43,12276,2026-01-25,10:17:31
GENUSPAPER,GENUSPAPER,11.88,102082,2026-01-25,10:17:31
DIVINEHIRA,DIVINEHIRA,234.4,4800,2026-01-25,10:17:31
DENORA,DENORA,579.95,4642,2026-01-25,10:17:31
GRETEX,GRETEX,197.0,750,2026-01-25,10:17:31
ASHIMASYN,ASHIMASYN,15.87,86989,2026-01-25,10:17:31
ENCOMPAS,ENCOMPAS,214.0,110400,2026-01-25,10:17:31
MASON,MASON,172.35,9500,2026-01-25,10:17:31
HARRMALAYA,HARRMALAYA,157.91,4684,2026-01-25,10:17:31
ATALREAL,ATALREAL,27.39,4028531,2026-01-25,10:17:31
UFO,UFO,77.54,95477,2026-01-25,10:17:31
SAVY,SAVY,143.7,25200,2026-01-25,10:17:31
RHL,RHL,173.24,37871,2026-01-25,10:17:31
HPTL,HPTL,250.45,3600,2026-01-25,10:17:31
TRANSTEEL,TRANSTEEL,139.05,19000,2026-01-25,10:17:31
NIPPOBATRY,NIPPOBATRY,398.55,3025,2026-01-25,10:17:31
VARDHACRLC,VARDHACRLC,37.03,36198,2026-01-25,10:17:31
KANORICHEM,KANORICHEM,68.53,6710,2026-01-25,10:17:31
PURPLEUTED,PURPLEUTED,308.85,7500,2026-01-25,10:17:31
KHADIM,KHADIM,163.46,42816,2026-01-25,10:17:31
SHERA,SHERA,121.2,20000,2026-01-25,10:17:31
MARKOLINES,MARKOLINES,133.7,75743,2026-01-25,10:17:31
TREJHARA,TREJHARA,198.6,6409,2026-01-25,10:17:31
PRIZOR,PRIZOR,274.2,13600,2026-01-25,10:17:31
RCOM,RCOM,1.03,1515855,2026-01-25,10:17:31
NIKITA,NIKITA,118.0,27600,2026-01-25,10:17:31
ARIHANTACA,ARIHANTACA,480.0,1600,2026-01-25,10:17:31
SUBAHOTELS,SUBAHOTELS,119.55,37200,2026-01-25,10:17:31
INM,INM,207.0,600,2026-01-25,10:17:31
EMAMIREAL,EMAMIREAL,67.24,21509,2026-01-25,10:17:31
SPCENET,SPCENET,5.11,1666162,2026-01-25,10:17:31
MODIRUBBER,MODIRUBBER,114.97,14086,2026-01-25,10:17:31
BAFNAPH,BAFNAPH,123.11,4494,2026-01-25,10:17:31
CHAVDA,CHAVDA,116.95,36000,2026-01-25,10:17:31
CINELINE,CINELINE,85.03,18422,2026-01-25,10:17:31
TRF,TRF,258.1,10692,2026-01-25,10:17:31
PARTH,PARTH,209.5,8000,2026-01-25,10:17:31
BALAJEE,BALAJEE,34.62,20130,2026-01-25,10:17:31
SPENCERS,SPENCERS,31.48,244788,2026-01-25,10:17:31
WTICAB,WTICAB,118.3,11500,2026-01-25,10:17:31
JKIPL,JKIPL,74.04,83815,2026-01-25,10:17:31
COASTCORP,COASTCORP,40.74,82918,2026-01-25,10:17:31
NAGAFERT,NAGAFERT,4.66,181479,2026-01-25,10:17:31
PPAP,PPAP,197.72,7064,2026-01-25,10:17:31
BPL,BPL,57.16,45267,2026-01-25,10:17:31
VARDMNPOLY,VARDMNPOLY,6.06,210264,2026-01-25,10:17:31
YASHOPTICS,YASHOPTICS,111.65,14400,2026-01-25,10:17:31
SPUNWEB,SPUNWEB,114.05,2400,2026-01-25,10:17:31
RVHL,RVHL,44.5,6170,2026-01-25,10:17:31
ASAHISONG,ASAHISONG,235.55,5000,2026-01-25,10:17:31
BYKE,BYKE,51.28,29796,2026-01-25,10:17:31
HITECHCORP,HITECHCORP,160.0,2842,2026-01-25,10:17:31
ROSSELLIND,ROSSELLIND,43.05,37231,2026-01-25,10:17:31
NATHBIOGEN,NATHBIOGEN,142.11,7222,2026-01-25,10:17:31
STARTECK,STARTECK,270.9,8136,2026-01-25,10:17:31
NURECA,NURECA,281.85,27205,2026-01-25,10:17:31
FCSSOFT,FCSSOFT,1.55,2691155,2026-01-25,10:17:31
JAINAM,JAINAM,228.85,3000,2026-01-25,10:17:31
SSDL,SSDL,67.6,26179,2026-01-25,10:17:31
ALANKIT,ALANKIT,9.77,361732,2026-01-25,10:17:31
SAHYADRI,SAHYADRI,240.8,1176,2026-01-25,10:17:31
DYNPRO,DYNPRO,213.5,6499,2026-01-25,10:17:31
SHETHJI,SHETHJI,116.45,8000,2026-01-25,10:17:31
VIKASECO,VIKASECO,1.48,2547509,2026-01-25,10:17:31
SHEMAROO,SHEMAROO,97.7,2090,2026-01-25,10:17:31
CMNL,CMNL,108.75,15750,2026-01-25,10:17:31
KCPSUGIND,KCPSUGIND,23.16,43822,2026-01-25,10:17:31
PODDARMENT,PODDARMENT,252.15,1220,2026-01-25,10:17:31
DPWIRES,DPWIRES,168.33,12618,2026-01-25,10:17:31
ALMONDZ,ALMONDZ,14.85,259382,2026-01-25,10:17:31
LYKALABS,LYKALABS,73.12,10929,2026-01-25,10:17:31
NDGL,NDGL,2575.0,110,2026-01-25,10:17:31
SKP,SKP,155.05,4500,2026-01-25,10:17:31
ACTIVEINFR,ACTIVEINFR,170.0,600,2026-01-25,10:17:31
ANYA,ANYA,21.25,15000,2026-01-25,10:17:31
CURRENT,CURRENT,133.05,14400,2026-01-25,10:17:31
SHIVAMAUTO,SHIVAMAUTO,19.38,57807,2026-01-25,10:17:31
GLOBALVECT,GLOBALVECT,181.16,22762,2026-01-25,10:17:31
UYFINCORP,UYFINCORP,12.54,46314,2026-01-25,10:17:31
LOTUSEYE,LOTUSEYE,122.17,26863,2026-01-25,10:17:31
KRISHCA,KRISHCA,177.95,21500,2026-01-25,10:17:31
SHANKARA,SHANKARA,104.04,79144,2026-01-25,10:17:31
OSIAHYPER,OSIAHYPER,14.29,415957,2026-01-25,10:17:31
GENCON,GENCON,43.85,104395,2026-01-25,10:17:31
SINTERCOM,SINTERCOM,91.03,3021,2026-01-25,10:17:31
INTENTECH,INTENTECH,106.61,162882,2026-01-25,10:17:31
FILATFASH,FILATFASH,0.3,43621251,2026-01-25,10:17:31
A2ZINFRA,A2ZINFRA,14.2,285825,2026-01-25,10:17:31
GSMFOILS,GSMFOILS,194.55,5500,2026-01-25,10:17:31
VOLERCAR,VOLERCAR,223.65,121600,2026-01-25,10:17:31
DIAMINESQ,DIAMINESQ,253.55,3890,2026-01-25,10:17:31
PAVNAIND,PAVNAIND,17.25,222148,2026-01-25,10:17:31
DJML,DJML,73.99,263394,2026-01-25,10:17:31
PUSHPA,PUSHPA,101.75,19000,2026-01-25,10:17:31
BAGDIGITAL,BAGDIGITAL,116.1,16000,2026-01-25,10:17:31
ECOLINE,ECOLINE,119.95,1000,2026-01-25,10:17:31
MADHAVBAUG,MADHAVBAUG,234.0,1200,2026-01-25,10:17:31
SHIVATEX,SHIVATEX,164.76,706,2026-01-25,10:17:31
AHLEAST,AHLEAST,133.61,13,2026-01-25,10:17:31
UCAL,UCAL,110.23,15390,2026-01-25,10:17:31
AVPINFRA,AVPINFRA,98.0,23200,2026-01-25,10:17:31
GOYALSALT,GOYALSALT,136.05,5400,2026-01-25,10:17:31
CPS,CPS,1068.0,750,2026-01-25,10:17:31
MCL,MCL,89.52,126724,2026-01-25,10:17:31
OILCOUNTUB,OILCOUNTUB,46.44,151075,2026-01-25,10:17:31
ANLON,ANLON,383.2,4800,2026-01-25,10:17:31
IVC,IVC,7.63,190420,2026-01-25,10:17:31
SUNDRMBRAK,SUNDRMBRAK,593.9,1023,2026-01-25,10:17:31
INDOUS,INDOUS,117.5,82658,2026-01-25,10:17:31
UNIVASTU,UNIVASTU,65.72,20571,2026-01-25,10:17:31
DCMNVL,DCMNVL,127.44,7911,2026-01-25,10:17:31
STARPAPER,STARPAPER,147.3,8777,2026-01-25,10:17:31
VMSTMT,VMSTMT,47.34,132814,2026-01-25,10:17:31
UNITEDTEA,UNITEDTEA,470.0,1767,2026-01-25,10:17:31
PRATHAM,PRATHAM,131.95,6000,2026-01-25,10:17:31
SURANAT&P,SURANAT&P,17.21,234689,2026-01-25,10:17:31
SHREYANIND,SHREYANIND,167.39,1405,2026-01-25,10:17:31
JAYSREETEA,JAYSREETEA,80.6,17653,2026-01-25,10:17:31
AKIKO,AKIKO,215.3,12000,2026-01-25,10:17:31
VIPCLOTHNG,VIPCLOTHNG,25.78,160439,2026-01-25,10:17:31
MEGASTAR,MEGASTAR,218.99,164,2026-01-25,10:17:31
DUCOL,DUCOL,141.55,78400,2026-01-25,10:17:31
SHEETAL,SHEETAL,200.6,12000,2026-01-25,10:17:31
GAYAPROJ,GAYAPROJ,12.1,66297,2026-01-25,10:17:31
INDOWIND,INDOWIND,14.01,1046081,2026-01-25,10:17:31
KMSUGAR,KMSUGAR,24.7,66352,2026-01-25,10:17:31
IPSL,IPSL,273.9,500,2026-01-25,10:17:31
PONNIERODE,PONNIERODE,265.7,5565,2026-01-25,10:17:31
SILGO,SILGO,71.06,275935,2026-01-25,10:17:31
COMMITTED,COMMITTED,197.9,6400,2026-01-25,10:17:31
TEAMGTY,TEAMGTY,261.05,3963,2026-01-25,10:17:31
CCHHL,CCHHL,13.69,34827,2026-01-25,10:17:31
SUMIT,SUMIT,49.72,37574,2026-01-25,10:17:31
JEYYAM,JEYYAM,47.25,48000,2026-01-25,10:17:31
VSTL,VSTL,116.92,8409,2026-01-25,10:17:31
PSRAJ,PSRAJ,295.0,9000,2026-01-25,10:17:31
SUPREMEINF,SUPREMEINF,83.75,13863,2026-01-25,10:17:31
UNIVPHOTO,UNIVPHOTO,196.44,363,2026-01-25,10:17:31
SPCL,SPCL,91.9,19800,2026-01-25,10:17:31
GOLDTECH,GOLDTECH,42.12,113132,2026-01-25,10:17:31
FROG,FROG,141.55,7200,2026-01-25,10:17:31
SUPREME,SUPREME,56.66,24958,2026-01-25,10:17:31
ASHWINI,ASHWINI,146.0,11000,2026-01-25,10:17:31
SATKARTAR,SATKARTAR,139.0,12800,2026-01-25,10:17:31
URAVIDEF,URAVIDEF,189.95,4236,2026-01-25,10:17:31
PRITIKAUTO,PRITIKAUTO,13.16,161350,2026-01-25,10:17:31
DUGLOBAL,DUGLOBAL,30.35,35000,2026-01-25,10:17:31
HVAX,HVAX,777.9,300,2026-01-25,10:17:31
KATARIA,KATARIA,100.15,16200,2026-01-25,10:17:31
TCL,TCL,88.55,22400,2026-01-25,10:17:31
DRCSYSTEMS,DRCSYSTEMS,15.09,37163,2026-01-25,10:17:31
RUDRA,RUDRA,21.12,195833,2026-01-25,10:17:31
KAVDEFENCE,KAVDEFENCE,62.82,20772,2026-01-25,10:17:31
CHEMBOND,CHEMBOND,155.13,14930,2026-01-25,10:17:31
CUDML,CUDML,121.0,3000,2026-01-25,10:17:31
