SYMBOL,NAME,CLOSE,CHANGE%,VOLUME,FETCH_DATE
STYLAMIND,STYLAMIND,2176.3,-1.3015873015872934,149831,2026-01-25 09:59
CLEAN,CLEAN,854.45,-2.7043953541334544,149535,2026-01-25 09:59
FINCABLES,FINCABLES,721.75,-0.8517068479978083,149074,2026-01-25 09:59
JKPAPER,JKPAPER,318.05,-1.73026417426231,148351,2026-01-25 09:59
LAXMIINDIA,LAXMIINDIA,93.38,-4.5779685264663845,148050,2026-01-25 09:59
VAISHALI,VAISHALI,8.34,-2.7972027972027997,147611,2026-01-25 09:59
CUBEXTUB,CUBEXTUB,103.65,-1.1256319755795026,146879,2026-01-25 09:59
SABTNL,SABTNL,2026.0,-4.846890851023851,146090,2026-01-25 09:59
SAKSOFT,SAKSOFT,167.0,-2.742996913400505,146059,2026-01-25 09:59
SADBHAV,SADBHAV,6.44,3.0400000000000063,144150,2026-01-25 09:59
LANDMARK,LANDMARK,349.45,-3.2396511144953593,144006,2026-01-25 09:59
ISHAN,ISHAN,0.7,0.0,144000,2026-01-25 09:59
PREMEXPLN,PREMEXPLN,471.1,-3.7589376915219566,143656,2026-01-25 09:59
JAYKAY,JAYKAY,154.13,-4.362124596674113,143654,2026-01-25 09:59
SUNFLAG,SUNFLAG,239.2,-1.1570247933884343,142835,2026-01-25 09:59
WEL,WEL,139.88,-0.3561760934606069,142584,2026-01-25 09:59
BRITANNIA,BRITANNIA,5835.0,-1.6351989211058664,142248,2026-01-25 09:59
IPL,IPL,147.99,-3.8526507276507136,141863,2026-01-25 09:59
KRISHNADEF,KRISHNADEF,948.25,0.402350574408381,141710,2026-01-25 09:59
HCG,HCG,618.35,-1.779048526725428,141645,2026-01-25 09:59
TRITURBINE,TRITURBINE,462.3,-2.918941621167572,140568,2026-01-25 09:59
LUMAXTECH,LUMAXTECH,1377.6,-0.7635787350525959,140415,2026-01-25 09:59
UTLSOLAR,UTLSOLAR,205.92,-2.003521629467476,140260,2026-01-25 09:59
BMWVENTLTD,BMWVENTLTD,56.64,-1.5470189466365385,140251,2026-01-25 09:59
AFFLE,AFFLE,1579.8,-1.8391947309556442,139683,2026-01-25 09:59
SANSTAR,SANSTAR,92.64,-1.4572917774704865,139601,2026-01-25 09:59
JUBLPHARMA,JUBLPHARMA,956.1,-1.2293388429752041,139598,2026-01-25 09:59
UTIAMC,UTIAMC,974.6,-5.341880341880331,139259,2026-01-25 09:59
ABAN,ABAN,22.2,-4.598195100988399,139142,2026-01-25 09:59
VSTIND,VSTIND,238.4,0.06295907660021224,139135,2026-01-25 09:59
NRBBEARING,NRBBEARING,236.55,-1.3141426783479255,139069,2026-01-25 09:59
DOLATALGO,DOLATALGO,80.71,-2.618243243243245,138978,2026-01-25 09:59
CAPACITE,CAPACITE,216.0,-3.225806451612898,138918,2026-01-25 09:59
CARBORUNIV,CARBORUNIV,818.2,0.40495766351700435,138631,2026-01-25 09:59
BALAJITELE,BALAJITELE,89.39,-5.4174161464395345,138403,2026-01-25 09:59
EMCURE,EMCURE,1530.8,-1.7710472279260865,138094,2026-01-25 09:59
JSLL,JSLL,684.2,-1.5681196950079093,137480,2026-01-25 09:59
BORORENEW,BORORENEW,504.25,-3.7047646328654595,137414,2026-01-25 09:59
ACCURACY,ACCURACY,4.97,2.263374485596696,137169,2026-01-25 09:59
LCCINFOTEC,LCCINFOTEC,4.81,0.6276150627614929,136860,2026-01-25 09:59
AZAD,AZAD,1391.2,-1.052631578947365,136780,2026-01-25 09:59
RADHIKAJWE,RADHIKAJWE,69.37,-0.7156147130385,136617,2026-01-25 09:59
SALSTEEL,SALSTEEL,40.89,1.9955101022698856,136137,2026-01-25 09:59
HIKAL,HIKAL,194.56,-2.5152820923940324,135852,2026-01-25 09:59
JUBLINGREA,JUBLINGREA,638.6,-2.985187998480817,135824,2026-01-25 09:59
PARSVNATH,PARSVNATH,8.86,-1.4460511679644135,135605,2026-01-25 09:59
HILINFRA,HILINFRA,50.75,-2.2346368715083735,135413,2026-01-25 09:59
CEATLTD,CEATLTD,3718.2,-0.55097892371885,134863,2026-01-25 09:59
CCCL,CCCL,16.2,0.061766522544768436,134319,2026-01-25 09:59
JNKINDIA,JNKINDIA,214.84,-0.23682377524958947,134199,2026-01-25 09:59
BALMLAWRIE,BALMLAWRIE,167.01,-3.053346490973483,134081,2026-01-25 09:59
HERITGFOOD,HERITGFOOD,398.55,-3.685355244079265,133374,2026-01-25 09:59
AIRAN,AIRAN,13.79,-5.547945205479456,133327,2026-01-25 09:59
KIOCL,KIOCL,339.9,-3.176185728528709,133321,2026-01-25 09:59
HCL_INSYS,HCL_INSYS,12.33,0.24390243902438505,133184,2026-01-25 09:59
MANALIPETC,MANALIPETC,53.39,-3.8191316879841426,132900,2026-01-25 09:59
ARSHIYA,ARSHIYA,1.26,1.6129032258064528,132889,2026-01-25 09:59
VMSTMT,VMSTMT,47.34,-5.3010602120424055,132814,2026-01-25 09:59
JBCHEPHARM,JBCHEPHARM,1846.0,-2.923853596970967,132508,2026-01-25 09:59
JINDALPHOT,JINDALPHOT,1506.1,5.3216783216783154,131899,2026-01-25 09:59
BAJAJHLDNG,BAJAJHLDNG,10668.0,-0.624126688402422,131490,2026-01-25 09:59
IVALUE,IVALUE,225.4,-3.901087188232789,131405,2026-01-25 09:59
NIRAJ,NIRAJ,32.15,-4.372397382510408,131086,2026-01-25 09:59
MASTEK,MASTEK,2007.5,-4.902889625769777,130208,2026-01-25 09:59
AWFIS,AWFIS,412.35,-0.109011627906974,129909,2026-01-25 09:59
KMEW,KMEW,1581.1,-7.391788203596325,129361,2026-01-25 09:59
AHCL,AHCL,126.84,-1.6515468713654304,129329,2026-01-25 09:59
IONEXCHANG,IONEXCHANG,349.55,-0.2710413694721794,128853,2026-01-25 09:59
MUTHOOTMF,MUTHOOTMF,179.16,-1.8408941485864634,128780,2026-01-25 09:59
EMSLIMITED,EMSLIMITED,332.5,-3.1177156177156147,128408,2026-01-25 09:59
GTL,GTL,7.0,-0.9900990099009941,127980,2026-01-25 09:59
SGL,SGL,10.61,-3.8077969174977326,127534,2026-01-25 09:59
INDOSTAR,INDOSTAR,222.87,-0.17468422467078132,126998,2026-01-25 09:59
MCL,MCL,89.52,-1.992555287935195,126724,2026-01-25 09:59
TUNWAL,TUNWAL,30.95,-1.2759170653907563,126000,2026-01-25 09:59
ELLEN,ELLEN,249.8,-4.236151044661686,125977,2026-01-25 09:59
MEGASOFT,MEGASOFT,174.55,0.33339081450825575,125106,2026-01-25 09:59
VIVIDHA,VIVIDHA,0.58,0.0,124787,2026-01-25 09:59
MASTERTR,MASTERTR,99.55,-3.92781316348196,124400,2026-01-25 09:59
LATTEYS,LATTEYS,22.96,4.888076747373231,124390,2026-01-25 09:59
THELEELA,THELEELA,408.05,0.6536753823384397,123819,2026-01-25 09:59
HTMEDIA,HTMEDIA,22.23,-4.510309278350518,123315,2026-01-25 09:59
MUKANDLTD,MUKANDLTD,122.67,1.0794330916282153,123260,2026-01-25 09:59
JTEKTINDIA,JTEKTINDIA,130.69,-3.585392843969025,122863,2026-01-25 09:59
SEAMECLTD,SEAMECLTD,1131.5,0.32807235325412715,122710,2026-01-25 09:59
SETUINFRA,SETUINFRA,0.4,2.5641025641025665,122497,2026-01-25 09:59
DBCORP,DBCORP,250.5,-2.377240841777094,122463,2026-01-25 09:59
SATIN,SATIN,152.13,1.392961876832847,122459,2026-01-25 09:59
STARCEMENT,STARCEMENT,211.81,-1.2540792540792531,122288,2026-01-25 09:59
63MOONS,63MOONS,589.8,-4.44714459295262,121901,2026-01-25 09:59
VOLERCAR,VOLERCAR,223.65,5.000000000000003,121600,2026-01-25 09:59
WINDMACHIN,WINDMACHIN,259.9,-2.6409439970031885,121580,2026-01-25 09:59
JAGSNPHARM,JAGSNPHARM,163.73,-0.931808555696751,120353,2026-01-25 09:59
UNIECOM,UNIECOM,106.96,0.01870207593042456,120257,2026-01-25 09:59
CANARYS,CANARYS,26.1,-4.744525547445246,120000,2026-01-25 09:59
PARASPETRO,PARASPETRO,1.64,1.2345679012345552,119317,2026-01-25 09:59
CANFINHOME,CANFINHOME,898.1,-1.5780821917808194,119053,2026-01-25 09:59
SARTELE,SARTELE,221.25,-3.3420707732634365,119000,2026-01-25 09:59
ASIANENE,ASIANENE,240.95,-4.574257425742579,118000,2026-01-25 09:59
IGCL,IGCL,65.45,-2.993923225137092,117965,2026-01-25 09:59
FOODSIN,FOODSIN,61.91,-1.620848561894173,117851,2026-01-25 09:59
MGL,MGL,1077.0,-3.5032703162798953,117812,2026-01-25 09:59
SANGINITA,SANGINITA,11.35,2.1602160216021624,117642,2026-01-25 09:59
INDIAGLYCO,INDIAGLYCO,812.6,-4.230995875073656,117579,2026-01-25 09:59
DEEPAKFERT,DEEPAKFERT,1179.6,-0.21992894603283167,117370,2026-01-25 09:59
ATLANTAA,ATLANTAA,41.58,-7.804878048780495,117350,2026-01-25 09:59
DIL,DIL,1.36,-2.15827338129495,117252,2026-01-25 09:59
BHARATWIRE,BHARATWIRE,164.02,-3.4835824408614733,117029,2026-01-25 09:59
BIRLACORPN,BIRLACORPN,1029.0,-2.037319116527046,116519,2026-01-25 09:59
RAYMONDREL,RAYMONDREL,412.75,-2.5613786591123753,115038,2026-01-25 09:59
CSSL,CSSL,140.8,-2.8630562262849106,115000,2026-01-25 09:59
ATLANTAELE,ATLANTAELE,728.3,-2.1430970775949003,114737,2026-01-25 09:59
DEVIT,DEVIT,30.26,-3.2917865132630153,114664,2026-01-25 09:59
RRKABEL,RRKABEL,1351.6,-5.130904751877598,114569,2026-01-25 09:59
TBOTEK,TBOTEK,1443.0,-1.1508425811755005,114338,2026-01-25 09:59
ABB,ABB,4694.5,-1.2827252654820733,114255,2026-01-25 09:59
BHAGYANGR,BHAGYANGR,159.33,-2.959985382788224,114014,2026-01-25 09:59
PSPPROJECT,PSPPROJECT,689.55,-6.00463467829881,113770,2026-01-25 09:59
ATMASTCO,ATMASTCO,148.2,7.0809248554913164,113600,2026-01-25 09:59
TEGA,TEGA,1744.8,0.9546953653879534,113191,2026-01-25 09:59
GOLDTECH,GOLDTECH,42.12,-7.081403044341498,113132,2026-01-25 09:59
SUPRIYA,SUPRIYA,716.05,-4.181720861769035,112645,2026-01-25 09:59
NAVINFLUOR,NAVINFLUOR,5919.0,0.025348542458808618,112538,2026-01-25 09:59
INDIAMART,INDIAMART,2194.0,-0.7868318712128104,112154,2026-01-25 09:59
MAXVOLT,MAXVOLT,328.4,-4.990597425141039,112000,2026-01-25 09:59
ESCORTS,ESCORTS,3500.4,-1.4887569301775838,111960,2026-01-25 09:59
JAGRAN,JAGRAN,67.04,0.0746380056725054,111744,2026-01-25 09:59
CORONA,CORONA,1404.8,1.021141953113767,111406,2026-01-25 09:59
KRISHANA,KRISHANA,484.5,-1.0012259910093948,111153,2026-01-25 09:59
JKCEMENT,JKCEMENT,5536.5,-0.5925127928898465,110946,2026-01-25 09:59
SNOWMAN,SNOWMAN,36.91,-0.7528905619790297,110613,2026-01-25 09:59
ARTEMISMED,ARTEMISMED,225.9,-1.9105514546244053,110536,2026-01-25 09:59
ANDHRSUGAR,ANDHRSUGAR,67.95,-1.7921664980488436,110462,2026-01-25 09:59
PRIVISCL,PRIVISCL,2717.4,0.2545655783065889,110419,2026-01-25 09:59
ENCOMPAS,ENCOMPAS,214.0,-0.441963247266801,110400,2026-01-25 09:59
POWERINDIA,POWERINDIA,16501.0,-2.0537781207336616,110388,2026-01-25 09:59
MBAPL,MBAPL,408.25,-0.6932619800535205,110360,2026-01-25 09:59
SIGNPOST,SIGNPOST,207.56,1.9149562997152143,109142,2026-01-25 09:59
BHAGERIA,BHAGERIA,160.6,0.8160703075957206,109042,2026-01-25 09:59
BLBLIMITED,BLBLIMITED,13.39,-2.5473071324599683,108585,2026-01-25 09:59
JUNIPER,JUNIPER,221.75,-4.376886589047006,108168,2026-01-25 09:59
KIRLOSENG,KIRLOSENG,1094.2,-1.6979606504357079,108071,2026-01-25 09:59
CELLECOR,CELLECOR,27.2,-3.886925795053008,108000,2026-01-25 09:59
ORIENTHOT,ORIENTHOT,101.5,-3.9644242596272097,107950,2026-01-25 09:59
TRU,TRU,6.97,0.8683068017366079,107845,2026-01-25 09:59
VGUARD,VGUARD,311.0,0.4359761020507098,107609,2026-01-25 09:59
RANASUG,RANASUG,10.81,-1.0978956999085017,107046,2026-01-25 09:59
ADSL,ADSL,120.04,-3.0528186076562647,106378,2026-01-25 09:59
BATAINDIA,BATAINDIA,851.7,-2.7184466019417424,105440,2026-01-25 09:59
INDOFARM,INDOFARM,156.9,-2.09048361934477,105408,2026-01-25 09:59
BGRENERGY,BGRENERGY,337.4,-1.4026884862653453,104702,2026-01-25 09:59
HARIOMPIPE,HARIOMPIPE,407.15,-1.9624367926799984,104415,2026-01-25 09:59
GENCON,GENCON,43.85,-2.1860361365157193,104395,2026-01-25 09:59
LGHL,LGHL,267.5,-4.600570613409408,104355,2026-01-25 09:59
MEDANTA,MEDANTA,1030.0,-3.2318677189026763,104315,2026-01-25 09:59
DPSCLTD,DPSCLTD,8.85,-1.4476614699331936,103851,2026-01-25 09:59
TNPETRO,TNPETRO,91.12,-2.8260637730617377,103847,2026-01-25 09:59
UTTAMSUGAR,UTTAMSUGAR,207.15,-6.011796733212341,103830,2026-01-25 09:59
KPIL,KPIL,1107.8,0.2715423606082549,103491,2026-01-25 09:59
VSSL,VSSL,248.25,-4.92148602068174,102987,2026-01-25 09:59
ACI,ACI,552.8,0.8115254855475392,102826,2026-01-25 09:59
SJS,SJS,1571.4,-2.6876393361406903,102619,2026-01-25 09:59
ADVENZYMES,ADVENZYMES,268.4,-1.3053870196727382,102371,2026-01-25 09:59
AARTIDRUGS,AARTIDRUGS,370.05,-1.503859462336965,102127,2026-01-25 09:59
GENUSPAPER,GENUSPAPER,11.88,-2.702702702702703,102082,2026-01-25 09:59
GMBREW,GMBREW,947.3,-3.915204381783145,101932,2026-01-25 09:59
RUBFILA,RUBFILA,73.42,-0.5687973997833176,101828,2026-01-25 09:59
DCMSRIND,DCMSRIND,39.16,-2.5143141647996146,101308,2026-01-25 09:59
JAYBARMARU,JAYBARMARU,83.0,-4.057334412206687,100987,2026-01-25 09:59
CAPILLARY,CAPILLARY,616.55,-0.9319514742508344,100922,2026-01-25 09:59
TARACHAND,TARACHAND,73.18,0.9797157444459886,100749,2026-01-25 09:59
ELGIRUBCO,ELGIRUBCO,40.38,-6.267409470752079,100498,2026-01-25 09:59
COSMOFIRST,COSMOFIRST,577.4,-5.815186363265636,100488,2026-01-25 09:59
AMJLAND,AMJLAND,42.48,-5.008944543828269,100479,2026-01-25 09:59
OCCLLTD,OCCLLTD,90.85,-2.0907425369113177,100135,2026-01-25 09:59
HPL,HPL,316.9,-2.100710534445478,100039,2026-01-25 09:59
DEVX,DEVX,35.92,-1.1013215859030798,99713,2026-01-25 09:59
VERANDA,VERANDA,206.83,-2.175660975263678,99637,2026-01-25 09:59
MEDPLUS,MEDPLUS,775.4,-1.7112435036126254,99620,2026-01-25 09:59
SMLMAH,SMLMAH,3676.3,1.4823607353834338,99448,2026-01-25 09:59
AURUM,AURUM,181.98,-3.9125613812767286,99329,2026-01-25 09:59
SHREDIGCEM,SHREDIGCEM,75.76,-3.2809906804544786,99292,2026-01-25 09:59
CONSOFINVT,CONSOFINVT,167.16,8.955807587016041,99033,2026-01-25 09:59
BHARATSE,BHARATSE,139.89,-4.020583190394521,98857,2026-01-25 09:59
MONEYBOXX,MONEYBOXX,53.97,-1.890565351754225,98687,2026-01-25 09:59
REMSONSIND,REMSONSIND,105.64,-4.198784800943136,97966,2026-01-25 09:59
MSTCLTD,MSTCLTD,455.7,-1.5341400172860895,97615,2026-01-25 09:59
GLOTTIS,GLOTTIS,52.09,-1.512573265267531,96663,2026-01-25 09:59
UFO,UFO,77.54,-3.437110834371097,95477,2026-01-25 09:59
MAHSEAMLES,MAHSEAMLES,508.55,-1.738962419089932,95397,2026-01-25 09:59
HLEGLAS,HLEGLAS,396.15,-2.462144527883787,94971,2026-01-25 09:59
LANCORHOL,LANCORHOL,26.42,4.966229638458482,94483,2026-01-25 09:59
GANESHIN,GANESHIN,89.2,3.1213872832369973,94400,2026-01-25 09:59
ERIS,ERIS,1385.6,-2.3331218721364726,94274,2026-01-25 09:59
ZIMLAB,ZIMLAB,70.23,-0.9449929478138245,93668,2026-01-25 09:59
HILTON,HILTON,28.35,-4.125803178897527,93453,2026-01-25 09:59
ONDOOR,ONDOOR,120.55,2.07451312447079,93300,2026-01-25 09:59
SADBHIN,SADBHIN,3.35,-2.0467836257309897,93029,2026-01-25 09:59
RADIANTCMS,RADIANTCMS,45.21,-1.1803278688524572,92865,2026-01-25 09:59
INDBANK,INDBANK,36.29,-2.341227125941866,92725,2026-01-25 09:59
NOIDATOLL,NOIDATOLL,3.72,4.788732394366209,92311,2026-01-25 09:59
EXXARO,EXXARO,7.25,0.9749303621169957,92273,2026-01-25 09:59
MOS,MOS,21.85,-1.354401805869062,92000,2026-01-25 09:59
GREENPLY,GREENPLY,217.95,-2.9824170932561835,91867,2026-01-25 09:59
NIITMTS,NIITMTS,370.35,-3.892565200467107,91790,2026-01-25 09:59
CHEMPLASTS,CHEMPLASTS,245.2,-3.974936361856278,91703,2026-01-25 09:59
NAVNETEDUL,NAVNETEDUL,140.24,-2.114887973755846,91594,2026-01-25 09:59
SANSERA,SANSERA,1661.0,-2.0521287887722583,91332,2026-01-25 09:59
REPCOHOME,REPCOHOME,398.75,1.3470580759944113,90831,2026-01-25 09:59
PURVA,PURVA,227.38,-2.770888565808611,90776,2026-01-25 09:59
20MICRONS,20MICRONS,179.01,-0.5886599655689467,90742,2026-01-25 09:59
PRAKASHSTL,PRAKASHSTL,4.74,0.21141649048625338,90535,2026-01-25 09:59
CIGNITITEC,CIGNITITEC,1596.9,-4.003606853020734,90410,2026-01-25 09:59
IKS,IKS,1651.1,-1.9595035924232527,90357,2026-01-25 09:59
PILITA,PILITA,8.75,-4.787812840043521,90068,2026-01-25 09:59
APTECHT,APTECHT,82.04,-2.0300931454501896,90034,2026-01-25 09:59
PROZONER,PROZONER,54.06,2.000000000000004,88719,2026-01-25 09:59
VIPULLTD,VIPULLTD,12.4,0.0,88643,2026-01-25 09:59
INDORAMA,INDORAMA,41.12,0.5870841487279719,88618,2026-01-25 09:59
MAHLOG,MAHLOG,290.3,-0.37748798901851954,88148,2026-01-25 09:59
HMAAGRO,HMAAGRO,25.98,-1.478953356086464,88039,2026-01-25 09:59
VTL,VTL,403.45,-3.0284821535873143,88011,2026-01-25 09:59
MIRZAINT,MIRZAINT,32.49,-2.2563176895306856,87563,2026-01-25 09:59
HINDWAREAP,HINDWAREAP,225.65,-2.12535241813056,87190,2026-01-25 09:59
WELENT,WELENT,467.1,-5.147730734084672,87158,2026-01-25 09:59
ASHIMASYN,ASHIMASYN,15.87,-2.8169014084506987,86989,2026-01-25 09:59
ROUTE,ROUTE,600.4,-2.8400356015858996,86962,2026-01-25 09:59
GLAXO,GLAXO,2313.4,-2.8064868498445397,86873,2026-01-25 09:59
BASML,BASML,21.36,-4.855233853006681,86747,2026-01-25 09:59
AGARWALTUF,AGARWALTUF,97.3,-5.625606207565468,86400,2026-01-25 09:59
PAKKA,PAKKA,89.33,-3.3643444396365205,86370,2026-01-25 09:59
FACT,FACT,781.95,-2.9115967221256436,86330,2026-01-25 09:59
MEIL,MEIL,295.05,-4.761136216914138,86262,2026-01-25 09:59
ASHIANA,ASHIANA,284.35,-2.603185476965222,85692,2026-01-25 09:59
PRECAM,PRECAM,134.99,-2.0178558467010244,85464,2026-01-25 09:59
SHYAMMETL,SHYAMMETL,779.1,-3.0668740279937765,85281,2026-01-25 09:59
GLAND,GLAND,1682.5,-2.367550629605986,85262,2026-01-25 09:59
WONDERLA,WONDERLA,502.95,-1.6715542521994156,85159,2026-01-25 09:59
CPPLUS,CPPLUS,1395.0,-2.4748322147651067,84820,2026-01-25 09:59
GVPIL,GVPIL,281.9,-1.0356327891873074,84725,2026-01-25 09:59
CELEBRITY,CELEBRITY,7.15,-6.657963446475193,84702,2026-01-25 09:59
AGI,AGI,659.45,-0.2872911468964961,84636,2026-01-25 09:59
RAMCOSYS,RAMCOSYS,408.45,-6.905982905982909,84568,2026-01-25 09:59
PRAMARA,PRAMARA,352.15,-0.2690455961484128,84500,2026-01-25 09:59
SOLARINDS,SOLARINDS,12658.0,-1.883574916673126,84340,2026-01-25 09:59
MEP,MEP,1.5,-1.960784313725492,84170,2026-01-25 09:59
CONCORDBIO,CONCORDBIO,1247.9,-1.2033884886390482,84026,2026-01-25 09:59
JKIPL,JKIPL,74.04,-5.028219599794751,83815,2026-01-25 09:59
CANTABIL,CANTABIL,277.3,-2.53075571177504,83689,2026-01-25 09:59
EUROPRATIK,EUROPRATIK,241.7,-4.541864139020537,83421,2026-01-25 09:59
SHARDACROP,SHARDACROP,806.35,-3.4600419036216676,83304,2026-01-25 09:59
QUICKHEAL,QUICKHEAL,191.35,-3.940763052208833,83212,2026-01-25 09:59
PVP,PVP,29.97,-3.7572254335260165,82932,2026-01-25 09:59
COASTCORP,COASTCORP,40.74,-3.4597156398104283,82918,2026-01-25 09:59
INDOUS,INDOUS,117.5,4.929451687801389,82658,2026-01-25 09:59
MANAKCOAT,MANAKCOAT,126.83,-1.819167053723493,82276,2026-01-25 09:59
IKIO,IKIO,149.39,-3.4885974546159355,82142,2026-01-25 09:59
RADIOCITY,RADIOCITY,6.1,0.8264462809917326,82064,2026-01-25 09:59
FLUOROCHEM,FLUOROCHEM,3127.2,-3.781422110088923,81929,2026-01-25 09:59
BHARTIHEXA,BHARTIHEXA,1615.2,-0.5786039640526816,81756,2026-01-25 09:59
EBGNG,EBGNG,252.0,-4.454976303317536,81680,2026-01-25 09:59
LASA,LASA,9.05,-3.927813163481945,81575,2026-01-25 09:59
AKUMS,AKUMS,424.8,1.022592152199765,81267,2026-01-25 09:59
FORCEMOT,FORCEMOT,19325.0,-6.619956511234598,81262,2026-01-25 09:59
SOLARWORLD,SOLARWORLD,241.4,-2.227622519238558,81245,2026-01-25 09:59
ESSARSHPNG,ESSARSHPNG,23.19,-2.2756005056889976,80534,2026-01-25 09:59
KSHINTL,KSHINTL,348.9,-3.6853002070393437,80477,2026-01-25 09:59
NAHARSPING,NAHARSPING,155.06,-0.23163042079525498,80318,2026-01-25 09:59
ZOTA,ZOTA,1314.2,-4.4912790697674385,80011,2026-01-25 09:59
WAAREEINDO,WAAREEINDO,434.4,2.8896257697773544,79983,2026-01-25 09:59
MUNISH,MUNISH,83.2,-0.4189108318372164,79200,2026-01-25 09:59
MIDWESTLTD,MIDWESTLTD,1267.4,-4.828414808139968,79176,2026-01-25 09:59
SHANKARA,SHANKARA,104.04,-1.0556348074179738,79144,2026-01-25 09:59
CCL,CCL,925.65,-0.7186142543036461,78502,2026-01-25 09:59
DUCOL,DUCOL,141.55,-15.239520958083824,78400,2026-01-25 09:59
VIMTALABS,VIMTALABS,514.65,-3.830701672428291,77982,2026-01-25 09:59
ASKAUTOLTD,ASKAUTOLTD,425.35,-2.3418666054413935,77666,2026-01-25 09:59
SHANTI,SHANTI,7.56,-3.201024327784891,77565,2026-01-25 09:59
JKIL,JKIL,557.65,-2.7637314734088965,77352,2026-01-25 09:59
ALKEM,ALKEM,5750.5,-0.13892506729182946,77302,2026-01-25 09:59
PRINCEPIPE,PRINCEPIPE,236.15,-2.9188078108941395,77026,2026-01-25 09:59
TECHERA,TECHERA,187.15,4.845938375350143,76800,2026-01-25 09:59
CLASSICEIL,CLASSICEIL,58.35,-4.108463434675431,76800,2026-01-25 09:59
RKDL,RKDL,19.6,-1.5570065293822135,76747,2026-01-25 09:59
GOCLCORP,GOCLCORP,250.95,-5.426794799321663,76304,2026-01-25 09:59
MAHLIFE,MAHLIFE,345.1,-1.2024048096192352,76058,2026-01-25 09:59
MARKOLINES,MARKOLINES,133.7,-2.508385591366485,75743,2026-01-25 09:59
CARRARO,CARRARO,482.8,-2.7593152064451134,75719,2026-01-25 09:59
TPLPLASTEH,TPLPLASTEH,63.2,-2.1217283568220386,75687,2026-01-25 09:59
UNITEDPOLY,UNITEDPOLY,29.59,-1.3337779259753204,74695,2026-01-25 09:59
ENDURANCE,ENDURANCE,2357.0,-2.0691374439089323,74400,2026-01-25 09:59
THEMISMED,THEMISMED,79.69,-1.7628205128205212,74382,2026-01-25 09:59
DANGEE,DANGEE,3.11,-1.5822784810126667,73935,2026-01-25 09:59
5PAISA,5PAISA,337.2,-4.638009049773765,73935,2026-01-25 09:59
RUCHINFRA,RUCHINFRA,5.87,-0.8445945945945915,73919,2026-01-25 09:59
KABRAEXTRU,KABRAEXTRU,210.44,-6.637089618456081,73838,2026-01-25 09:59
E2ERAIL,E2ERAIL,225.65,-7.520491803278687,73600,2026-01-25 09:59
ZYDUSWELL,ZYDUSWELL,418.55,-3.0460968264998787,73242,2026-01-25 09:59
RAINBOW,RAINBOW,1185.6,0.9021276595744603,73221,2026-01-25 09:59
AJANTPHARM,AJANTPHARM,2699.6,-0.6623491315866942,73196,2026-01-25 09:59
GHCLTEXTIL,GHCLTEXTIL,70.67,-0.506828100802477,73140,2026-01-25 09:59
JINDRILL,JINDRILL,505.7,-3.057605674302691,72953,2026-01-25 09:59
MANYAVAR,MANYAVAR,484.5,-0.38038449676159614,72952,2026-01-25 09:59
FLAIR,FLAIR,302.3,-2.420916720464816,72782,2026-01-25 09:59
MHRIL,MHRIL,289.5,-1.731160896130354,72695,2026-01-25 09:59
JASH,JASH,355.85,-3.7983238713165597,72251,2026-01-25 09:59
GNA,GNA,342.65,-0.36347775516138414,71862,2026-01-25 09:59
SUMEETINDS,SUMEETINDS,27.03,-2.418772563176889,71176,2026-01-25 09:59
RAJESHEXPO,RAJESHEXPO,163.18,-0.7602019096271969,70947,2026-01-25 09:59
KRITIKA,KRITIKA,6.81,0.7396449704141985,70841,2026-01-25 09:59
GODAVARIB,GODAVARIB,254.65,1.2323593718942534,70689,2026-01-25 09:59
SILVERTUC,SILVERTUC,1451.6,4.998191681735979,70492,2026-01-25 09:59
EUREKAFORB,EUREKAFORB,523.2,-2.8863109048723814,70252,2026-01-25 09:59
COOLCAPS,COOLCAPS,67.3,-1.9664967225054748,70000,2026-01-25 09:59
GANECOS,GANECOS,682.65,-1.3939043767152937,69726,2026-01-25 09:59
RPTECH,RPTECH,337.85,-4.318889832908524,69709,2026-01-25 09:59
MOKSH,MOKSH,14.23,-2.8005464480874327,69686,2026-01-25 09:59
SAMPANN,SAMPANN,31.0,-0.16103059581320678,69651,2026-01-25 09:59
ENTERO,ENTERO,1158.4,-1.6053682154081257,69539,2026-01-25 09:59
ANDHRAPAP,ANDHRAPAP,63.0,-1.8691588785046773,69366,2026-01-25 09:59
SUNCLAY,SUNCLAY,1159.2,-4.936854190585537,69069,2026-01-25 09:59
NITINSPIN,NITINSPIN,317.55,1.4698833679501593,68878,2026-01-25 09:59
SIGMA,SIGMA,52.09,-1.4193792581377742,68548,2026-01-25 09:59
GRAPHISAD,GRAPHISAD,50.0,1.2145748987854281,68400,2026-01-25 09:59
XCHANGING,XCHANGING,69.81,-2.2268907563025255,68380,2026-01-25 09:59
BIRLAMONEY,BIRLAMONEY,117.41,-4.280123919778249,68293,2026-01-25 09:59
THERMAX,THERMAX,2920.6,0.42292748340954256,67965,2026-01-25 09:59
SUDARCOLOR,SUDARCOLOR,340.5,4.6565237436606655,67742,2026-01-25 09:59
NIBL,NIBL,31.11,4.853387259858435,67602,2026-01-25 09:59
MUFTI,MUFTI,87.82,-2.7464008859357745,67596,2026-01-25 09:59
TIJARIA,TIJARIA,4.01,0.5012531328320695,67550,2026-01-25 09:59
